GO:0032092	GO	BP	positive regulation of protein binding	ADD1,ADD2,AKTIP,AMFR,BAMBI,BMP4,CAPRIN2,CAV1,CSF3,DERL1,EPB41,FKBP1A,FLOT1,GSK3B,HIPK2,LRRK2,MEF2C,MEN1,MMP9,NRP1,PARK7,PKD1,RALB,RAN,RAPGEF2,SPPL3,STK3,STK4,TCF7L2,TIRAP,TMEM173,TRAF2,TRAF4,TRIB3,USP33,VTN,WNT3A
GO:0032095	GO	BP	regulation of response to food	BBS2,BBS4,CARTPT,GHRL,GHSR,LEP,MKKS,MT3,NENF,NPY,PPARA,PRKCG,SPX
GO:0032098	GO	BP	regulation of appetite	BBS2,BBS4,CARTPT,GHRL,GHSR,HTR2C,LEP,MKKS,NENF,NPY,POMC,PPARA,SPX
GO:0032099	GO	BP	negative regulation of appetite	BBS2,BBS4,CARTPT,LEP,MKKS,NENF,PPARA,SPX
GO:0032102	GO	BP	negative regulation of response to external stimulus	ADAMTS18,ADIPOQ,AIF1,ALOX12,ANGPT2,APCS,APOA1,APOD,APOE,APOH,BBS2,BBS4,C1QBP,C1QTNF1,C1QTNF3,C5,C5AR2,CACTIN,CARTPT,CASK,CCL2,CD109,CD34,CHID1,CHMP4A,CHMP4B,CLASP1,CLASP2,CLN3,CORO1B,CTNNA2,CXCL13,DEFB114,DHX58,DRD1,DRD2,DRD3,EDN1,EIF2AK2,ELANE,EPHA4,F11,F12,F2,FEM1A,FFAR4,FGA,FGB,FGF2,FGG,GATA3,GBA,GHRL,GHSR,GP1BA,GPER1,GREM1,GRID2,GSTP1,HRG,IFIT1,INS,IRG1,ISL1,ITCH,KANK2,KLF4,KLK8,KLKB1,KLRK1,KNG1,KRT1,LEP,LTF,LZTS1,MAPK7,MEFV,METRNL,MICB,MKKS,MMP26,MUL1,MVK,NBL1,NENF,NFKBIL1,NLRP12,NLRP3,NOS3,NOTCH1,NR1H3,NRBP2,OTULIN,PADI2,PCBP2,PDGFA,PDGFB,PDGFRA,PHLDB2,PINK1,PLAT,PLAU,PLAUR,PLG,PPARA,PPM1B,PRKCD,PRKG1,PROC,PTEN,PTGER4,PTGIS,PTPN2,PTPRO,PYDC2,QSOX1,ROBO1,ROBO2,RORA,RPS19,SAA1,SCFD1,SEMA5A,SERPINB2,SERPINE1,SERPINE2,SERPINF2,SHARPIN,SIGIRR,SIRT2,SLIT2,SNAI2,SPX,STAP1,TARBP2,TEK,THBD,THBS1,TMPRSS6,TNFAIP3,TNFAIP6,TNFRSF1A,TRAF3IP1,TRIB1,TSPAN6,TYRO3,UBQLN1,UBQLN4,VIMP,VTN
GO:0032103	GO	BP	positive regulation of response to external stimulus	ADAM10,ADAM17,ADAM8,AGT,AGTR1,AIF1,ANKRD17,ANO6,ATG7,AZU1,C1QBP,CALR,CAMK1D,CCL19,CCL21,CCL3,CCL4,CCL5,CCL7,CCR1,CCR2,CCR7,CD180,CD74,CDH13,CMKLR1,CREB3,CREB3L3,CSF1,CXCL10,CXCL12,CXCL13,CXCL8,CYBA,CYP27B1,DDX60,DEFB103A,DHX58,DSCAM,EDN2,EDN3,F12,F2RL1,F3,F7,FFAR2,FFAR3,FGF16,FGF18,FGF2,FIGF,GAS6,GHRL,GHSR,GPRC5B,HSPB1,HYAL2,IL12B,IL15,IL18,IL1B,IL2,IL21,IL23A,IL33,IL6,IL6R,IL6ST,IRG1,KDR,KIAA1324,KLKB1,LARP1,LBP,LY86,MAPK13,MEGF8,MET,NCKAP1L,NLRP12,NOD2,NPY,NRP1,NTF3,NTRK3,OSM,OSMR,PAFAH1B2,PDE2A,PDGFB,PDGFRB,PINK1,PLA2G2A,PLA2G7,PPM1F,PRKCA,PRKD1,PRKD2,PTGER3,PTGER4,PTGS2,PTK2B,PUM1,PUM2,RAC1,RAC2,RALB,RARRES2,RPS19,S100A12,S100A14,S100A7,S100A8,S100A9,SASH1,SCARF1,SCG2,SCOC,SEMA5A,SERPINE1,SH3GLB1,SIRT1,SLIT2,SNW1,SNX4,SQSTM1,STX3,STX4,SUPT5H,TGFB1,THBS1,THBS4,TIRAP,TLR2,TLR3,TLR4,TLR7,TLR9,TNF,TNFRSF11A,TNFRSF1A,TNFSF11,TNFSF4,TNIP1,TRIM13,TRIM15,ULK1,USP17L2,VAMP7,VAMP8,VEGFA,VEGFC,WAC,WDFY3,WNT5A,XCL1,ZNF580,ZP3
GO:0032107	GO	BP	regulation of response to nutrient levels	AMBRA1,ATG7,BBS2,BBS4,CARTPT,CHMP4A,CHMP4B,CLN3,CYP27B1,ERN1,GHRL,GHSR,IFT20,IFT88,KANK2,KIAA1324,LARP1,LEP,LZTS1,MKKS,MT3,NENF,NPY,NRBP2,PAFAH1B2,PINK1,PPARA,PRKAA2,PRKCG,QSOX1,RAB1B,RAB33B,RAB7A,RALB,SCFD1,SCOC,SH3GLB1,SIRT1,SNAI2,SNW1,SPX,SQSTM1,SUPT5H,TBC1D14,TRIM13,UBQLN1,UBQLN2,UBQLN4,ULK1,WAC,WDFY3
GO:0032108	GO	BP	negative regulation of response to nutrient levels	BBS2,BBS4,CARTPT,CHMP4A,CHMP4B,CLN3,KANK2,LEP,LZTS1,MKKS,NENF,NRBP2,PINK1,PPARA,QSOX1,SCFD1,SNAI2,SPX,UBQLN1,UBQLN4
GO:0032109	GO	BP	positive regulation of response to nutrient levels	ATG7,CYP27B1,GHRL,GHSR,KIAA1324,LARP1,NPY,PAFAH1B2,PINK1,RALB,SCOC,SH3GLB1,SIRT1,SNW1,SQSTM1,SUPT5H,TRIM13,ULK1,WAC,WDFY3
GO:0032135	GO	MF	DNA insertion or deletion binding	MSH2,MSH3,MSH6,PCNA,PMS2,XPC
GO:0032147	GO	BP	activation of protein kinase activity	ADAM8,ADAM9,ADCY1,ADCY2,ADCY3,ADCY4,ADCY5,ADCY6,ADCY7,ADCY8,ADCY9,ADORA2B,ADRA2A,ADRA2B,ADRA2C,ADRB2,ALK,ANG,ANGPT1,ANGPT4,AXIN1,BIRC7,BMP2,BMP4,BRAF,C5,C5AR1,CALCA,CARD10,CARD14,CARTPT,CCDC88A,CCL19,CD81,CDK1,CHI3L1,CHRNA3,CHRNA7,CLSPN,COPS8,CRK,CRKL,CXCR4,DAB2IP,DAXX,DBNL,DRD4,DYNAP,ECT2,EGF,EIF2AK2,EMP2,EPGN,ERN1,ERP29,F2R,FGF10,FGF2,FPR1,FRS2,GADD45A,GADD45B,GADD45G,GAS6,GHR,GHRL,GNG3,GRM4,HRAS,IKBKG,IL1B,INS,INSR,IRAK1,IRAK2,ITGB1BP1,ITGB3,JAK2,KIDINS220,KIF14,KIT,KRAS,LRRK2,MADD,MALT1,MAP2K1,MAP2K2,MAP2K3,MAP2K5,MAP2K6,MAP2K7,MAP3K1,MAP3K10,MAP3K11,MAP3K13,MAP3K2,MAP3K3,MAP3K4,MAP3K5,MAP3K6,MAP3K7,MAP3K9,MAP4K1,MAP4K2,MAP4K5,MAPK1,MAPK10,MAPK11,MAPK14,MAPK3,MAPKAPK2,MAPKAPK3,MAPKAPK5,MARK2,MDFIC,MLK4,MOS,MT3,MUL1,NGF,NOD1,NOD2,NRAS,NRG1,NRG3,NTF3,NTRK1,NTRK3,PAK3,PARK7,PDGFB,PDPK1,PIK3CB,PILRB,PINK1,PKN1,PLA2G1B,PLCE1,PLCG1,PRKAA1,PRKACA,PRKACB,PRKACG,PRKAR1A,PRKAR1B,PRKAR2A,PRKAR2B,PRLR,PROK2,PTK2B,RAF1,RAP1A,RAPGEF1,RIPK1,RIPK2,RIPK3,RPS27A,S1PR2,SAA1,SHC1,SLC11A1,SOD1,STRADA,STRADB,TAB1,TAB2,TAB3,TAOK2,TDGF1,TGFA,TGFB2,TGFBR1,TGFBR2,THBS1,TLR3,TLR4,TLR6,TNF,TNFRSF10A,TNFRSF10B,TNFSF15,TNIK,TOM1L1,TPX2,TRAF2,TRAF6,TRAF7,TXN,UBA52,UBB,UBC,VEGFA,WNT5A,YWHAB,ZFP91
GO:0032148	GO	BP	activation of protein kinase B activity	ADRA2A,ADRA2B,ADRA2C,ANG,CCDC88A,DYNAP,GAS6,INS,INSR,ITGB1BP1,MT3,NTF3,NTRK3,PARK7,PDGFB,PDPK1,PINK1,TXN,WNT5A
GO:0032154	GO	CC	cleavage furrow	ECT2,LIMA1,MASTL,MEN1,MYH10,MYH9,MYLK,OR2A4,PDXP,PKN1,PKN2,RAB11A,RAB11FIP3,RAB11FIP4,RACGAP1,RALA,RHOB,RHOC,SEPT12,SPIRE1,SPIRE2,STAMBP,SVIL,ZFYVE19
GO:0032155	GO	CC	cell division site part	ANLN,ECT2,LIMA1,MAEA,MASTL,MEN1,MYH10,MYH9,MYLK,OR2A4,PDXP,PKN1,PKN2,RAB11A,RAB11FIP3,RAB11FIP4,RACGAP1,RALA,RHOB,RHOC,SEPT12,SPIRE1,SPIRE2,STAMBP,SVIL,ZFYVE19
GO:0032182	GO	MF	ubiquitin-like protein binding	ATRIP,BAG6,BCL10,BRCC3,BRE,CASP8AP2,CBX4,CRY1,CRY2,CXCR4,DNAJC2,DYRK2,DZIP3,EPS15,FAF1,FAF2,FAM175A,FAM175B,FAN1,HDAC6,HERC2,HSPB1,IKBKG,KIF18A,MARK4,MVB12A,NBR1,NEDD4,NUP62,OPTN,OTUB1,PARK2,PARP10,PER2,PRPF8,RAD18,RAD23A,RAD23B,RBCK1,RNF111,RNF168,RNF169,RNF31,RNF4,SHARPIN,SIMC1,SIRT2,SMAD3,SOBP,SPRTN,SQSTM1,TAB2,TNIP2,TNIP3,TOM1L1,TOP2A,TRIM32,TSG101,UBAP1,UBE2N,UBQLN1,UBQLN4,UBXN1,UBXN7,UCHL1,UCHL3,UIMC1,USP13,USP16,USP25,USP5,USPL1,VCP,VPS28,VPS36,ZFAND6,ZRANB1,ZRANB3
GO:0032183	GO	MF	SUMO binding	CASP8AP2,CBX4,HERC2,RNF111,RNF4,SIMC1,SOBP,USP25,USPL1
GO:0032184	GO	MF	SUMO polymer binding	CASP8AP2,RNF111,RNF4,SIMC1,SOBP
GO:0032200	GO	BP	telomere organization	ACD,APEX1,CTC1,DCLRE1B,DKC1,DNA2,ERCC4,FEN1,HIST1H4A,HIST3H3,LIG1,MRE11A,NBN,NSMCE2,OBFC1,PARP3,PCNA,POLA1,POLA2,POLD1,POLD2,POLD3,POLD4,POLE,POLE2,POT1,PRIM1,PRIM2,PTGES3,RAD50,RAD51D,RFC1,RFC2,RFC3,RFC4,RFC5,RPA1,RPA2,RPA3,RTEL1,SMC5,SMC6,SMG6,SP100,TEP1,TERF1,TERF2,TERF2IP,TERT,TINF2,TNKS1BP1,WRAP53,WRN,XRCC5,XRCC6,ZSCAN4
GO:0032201	GO	BP	telomere maintenance via semi-conservative replication	APEX1,DNA2,FEN1,LIG1,PCNA,POLA1,POLA2,POLD1,POLD2,POLD3,POLD4,POLE,POLE2,PRIM1,PRIM2,RFC1,RFC2,RFC3,RFC4,RFC5,RPA1,RPA2,RPA3
GO:0032204	GO	BP	regulation of telomere maintenance	ACD,ATRX,DHX36,ERCC1,ERCC4,MYC,PIF1,PML,POT1,TERF1,TERF2,TERF2IP,TINF2,TNKS,TNKS2
GO:0032205	GO	BP	negative regulation of telomere maintenance	ACD,ERCC1,ERCC4,PML,POT1,TERF1,TERF2,TERF2IP,TINF2
GO:0032206	GO	BP	positive regulation of telomere maintenance	ATRX,DHX36,POT1,TINF2,TNKS,TNKS2
GO:0032210	GO	BP	regulation of telomere maintenance via telomerase	ACD,PML,POT1,TERF1,TINF2,TNKS,TNKS2
GO:0032211	GO	BP	negative regulation of telomere maintenance via telomerase	ACD,PML,POT1,TERF1,TINF2
GO:0032225	GO	BP	regulation of synaptic transmission, dopaminergic	CHRNB2,CNTNAP4,DRD1,DRD2,DRD3,DRD4,FLOT1,GDNF,RAB3B,SNCA,TOR1A
GO:0032228	GO	BP	regulation of synaptic transmission, GABAergic	ADRA1A,CNTNAP4,DRD2,HAP1,NLGN1,NLGN2,STXBP1,SYN3,USP46
GO:0032231	GO	BP	regulation of actin filament bundle assembly	ALMS1,APOA1,ARAP1,ARHGAP6,ARHGEF10,ARHGEF15,ASAP3,CLASP1,CLASP2,CTGF,DLC1,EPHA1,EVL,FHOD1,GPR65,INPP5K,ITGB1BP1,LIMK1,LRRC16A,MYOC,NF2,PAK1,PARK2,PFN1,PFN2,PHLDB2,PLEK,PPFIA1,PPM1E,PPM1F,PTGER4,RAC1,RAPGEF3,RGCC,RHOA,ROCK1,ROCK2,S100A10,SERPINF2,SFRP1,SHANK1,SLC9A1,SORBS3,TACSTD2,TPM1,TSC1,VIL1,WASF2,WNT11
GO:0032232	GO	BP	negative regulation of actin filament bundle assembly	ARAP1,ARHGAP6,CLASP1,CLASP2,DLC1,INPP5K,MYOC,PARK2,PFN1,PHLDB2,PPFIA1,SHANK1,TACSTD2,WASF2
GO:0032233	GO	BP	positive regulation of actin filament bundle assembly	APOA1,ARHGEF10,ARHGEF15,CTGF,EPHA1,EVL,FHOD1,GPR65,ITGB1BP1,LIMK1,LRRC16A,MYOC,NF2,PAK1,PFN2,PLEK,PPM1E,PPM1F,RAC1,RAPGEF3,RGCC,RHOA,S100A10,SERPINF2,SFRP1,SORBS3,TPM1,VIL1,WNT11
GO:0032239	GO	BP	regulation of nucleobase-containing compound transport	IWS1,KHDRBS1,NCBP2,NUDT4,NUP153,RIPK1,SETD2,SUPT6H,TPR,ZC3H3
GO:0032259	GO	BP	methylation	AHCY,ALKBH8,ASH2L,ASZ1,ATF7IP,ATRX,BAZ2A,BCDIN3D,BHMT,CARM1,CHD5,CMTR1,CMTR2,COMT,COPRS,CTCFL,CTR9,CXXC1,CYP1A2,DMAP1,DNMT1,DNMT3A,DNMT3B,DNMT3L,DPPA3,DPY30,EEF2KMT,EHMT1,EHMT2,EMG1,ETF1,EZH2,FAM103A1,FBL,FBXO11,FKBP6,FOS,FTSJ2,GATAD2A,GSPT1,H3F3A,HENMT1,HIST1H3A,HIST1H4A,HIST2H3A,INMT,KDM6A,KIAA1429,KMT2A,KMT2B,KMT2C,KMT2D,KMT2E,LCMT1,MAEL,MAT1A,MAT2A,MAT2B,MEN1,MEPCE,METTL1,METTL14,METTL21A,METTL21C,METTL2A,METTL2B,METTL3,MGMT,MTR,MTRR,N6AMT1,NDUFAF7,NNMT,NSD1,NSUN2,NSUN4,NTMT1,OGT,PAXIP1,PCMT1,PICK1,PIWIL2,PIWIL4,PLD6,PRDM5,PRMT1,PRMT2,PRMT5,PRMT6,PRMT7,PRMT8,RAB6A,RBBP5,RNMT,SETD1B,SETD2,SETD3,SETD6,SETD7,SETD8,SETDB2,SETMAR,SMYD2,SNRPB,SNRPD3,SUV39H1,SUV39H2,TDRD1,TDRD12,TDRD5,TDRD9,TDRKH,TET2,TET3,TGS1,TPMT,TRDMT1,TRMT10A,TRMT112,TRMT61B,UHRF1,VCPKMT,WDR5,WDR61,WDR82,WDR92,WHSC1L1,WTAP,ZFP57,ZNF335
GO:0032266	GO	MF	phosphatidylinositol-3-phosphate binding	BBS5,DAB2IP,FAM21C,JPH2,KIF16B,LANCL2,NCF4,PARD3,PHLDA3,PLEKHF1,SESTD1,SH3PXD2B,SNX13,SNX27,SNX3,TECPR1,WIPI1,WIPI2,ZFYVE19,ZFYVE26,ZFYVE28
GO:0032271	GO	BP	regulation of protein polymerization	ACTR2,ACTR3,ADD1,ADD2,ALOX15,ARF6,ARFGEF1,ARL2,ARPC1B,ARPC2,ARPC3,ARPC4,ARPC5,BAIAP2L1,CAV3,CCL11,CCL21,CCL24,CCL26,CCR7,CDC42EP2,CDC42EP5,CLIP1,CLIP3,CSF3,CTTN,EML2,EPS8,FER,FES,GSN,HAX1,HCK,HCLS1,IQGAP2,JMY,KANK1,LATS1,LRRC16A,MAGEL2,MAPRE1,MAPT,MYADM,NCK1,NCK2,NCKAP1L,PAK3,PFN1,PFN2,PRKCD,PRKCE,PSRC1,PTK2B,PYCARD,RASA1,SCIN,SLAIN2,SLIT2,SNCA,STMN2,TBCD,TENM1,TPPP,TRIM27,TRIOBP,TWF1,TWF2,VASP,VIL1,WASH1
GO:0032272	GO	BP	negative regulation of protein polymerization	ADD1,ADD2,ARFGEF1,CLIP3,EML2,EPS8,GSN,KANK1,MAPRE1,MYADM,PFN1,PFN2,PRKCD,SCIN,SLIT2,SNCA,STMN2,TBCD,TRIOBP,TWF1,TWF2,VIL1
GO:0032273	GO	BP	positive regulation of protein polymerization	ACTR2,ACTR3,ALOX15,ARF6,ARL2,ARPC1B,ARPC2,ARPC3,ARPC4,ARPC5,BAIAP2L1,CAV3,CCL11,CCL21,CCL24,CCL26,CCR7,CDC42EP2,CDC42EP5,CLIP1,CSF3,CTTN,FER,FES,HCK,IQGAP2,JMY,LRRC16A,MAGEL2,MAPT,NCK1,NCK2,NCKAP1L,PFN1,PFN2,PRKCE,PSRC1,PTK2B,PYCARD,SCIN,SLAIN2,TENM1,TPPP,TRIM27,VASP,WASH1
GO:0032281	GO	CC	alpha-amino-3-hydroxy-5-methyl-4-isoxazolepropionic acid selective glutamate receptor complex	CACNG2,CACNG3,CACNG4,CACNG5,CACNG7,CACNG8,CNIH2,CNIH3,DLG4,GRIA1,GRIA2,GRIA3,GRIA4,OLFM2
GO:0032288	GO	BP	myelin assembly	CD9,CNTNAP1,DICER1,EPB41L3,GPC1,NCMAP,TENM4
GO:0032303	GO	BP	regulation of icosanoid secretion	CYP4A11,CYP4F2,IL1B,P2RX4,PLA2G10,PLA2R1,SYK,TNFRSF11A,TNFSF11
GO:0032305	GO	BP	positive regulation of icosanoid secretion	CYP4A11,CYP4F2,IL1B,P2RX4,PLA2G10,PLA2R1,TNFRSF11A,TNFSF11
GO:0032308	GO	BP	positive regulation of prostaglandin secretion	IL1B,P2RX4,PLA2G10,TNFRSF11A,TNFSF11
GO:0032324	GO	BP	molybdopterin cofactor biosynthetic process	GPHN,MOCOS,MOCS1,MOCS2,MOCS3,NFS1
GO:0032330	GO	BP	regulation of chondrocyte differentiation	ACVRL1,ADAMTS12,ADAMTS7,CHADL,EFEMP1,GDF5,GREM1,HOXA11,LOXL2,NKX3-2,PKDCC,PTHLH,SCIN,SNAI2,SOX5,SOX6,SOX9,TGFBR1,TRPS1,WNT9A,ZBTB16
GO:0032331	GO	BP	negative regulation of chondrocyte differentiation	ADAMTS12,ADAMTS7,CHADL,EFEMP1,GDF5,GREM1,NKX3-2,PTHLH,SNAI2,SOX9,TGFBR1,WNT9A
GO:0032332	GO	BP	positive regulation of chondrocyte differentiation	ACVRL1,GDF5,HOXA11,LOXL2,PKDCC,SOX5,SOX6,SOX9,ZBTB16
GO:0032347	GO	BP	regulation of aldosterone biosynthetic process	BMP2,BMP5,BMP6,DKK3,REST,WNT4
GO:0032350	GO	BP	regulation of hormone metabolic process	AKR1C3,ARNT,BMP2,BMP5,BMP6,DKK3,FFAR3,GATA3,HIF1A,HPN,PAX8,REST,STC2,STUB1,TCF7L2,TRERF1,WNT4
GO:0032351	GO	BP	negative regulation of hormone metabolic process	AKR1C3,BMP2,BMP5,DKK3,REST,WNT4
GO:0032352	GO	BP	positive regulation of hormone metabolic process	ARNT,BMP6,GATA3,HIF1A,HPN,PAX8,WNT4
GO:0032353	GO	BP	negative regulation of hormone biosynthetic process	BMP2,BMP5,DKK3,REST,WNT4
GO:0032355	GO	BP	response to estradiol	CCDC62,CRHBP,CTNNB1,EGFR,ESR1,FOXA1,GH1,GPER1,H2AFZ,KAT5,MYOD1,MYOG,NCOA3,NRIP1,RAMP3,RUVBL2,SOCS2,STAT3,STAT5B,STRN3,TGFB1,WNT8B,ZNF703
GO:0032364	GO	BP	oxygen homeostasis	ALAS2,EGLN1,HIF1A,NARFL,SOD2,WNT7B
GO:0032365	GO	BP	intracellular lipid transport	ABCA1,ABCG1,ACACA,ACACB,COL4A3BP,CPT1A,CPT1B,CPT2,LDLRAP1,NPC2,PLEKHA8,PRKAA2,PRKAB2,PRKAG2,SLC25A20,VPS4A
GO:0032367	GO	BP	intracellular cholesterol transport	ABCA1,ABCG1,LDLRAP1,NPC2,VPS4A
GO:0032368	GO	BP	regulation of lipid transport	ABCA12,ABCA2,ABCA7,ABCG5,ABCG8,ADIPOQ,AKT1,AKT2,APOA2,APOA4,APOC1,APOC2,APOC3,APOE,C1QTNF1,CETP,CRH,CRHR1,CYP4A11,CYP4F2,GAL,GALR1,GDF9,GHRL,HNRNPK,IL1B,IRS2,ITGAV,ITGB3,LAMTOR1,LIPG,LRP1,NCOR1,NFKB1,NFKBIA,NKX3-1,NR1H2,NR1H3,NUS1,P2RX4,PARK2,PLA2G10,PLA2R1,PLTP,PON1,PPARA,PPARG,PRELID1,PRKCD,PTCH1,PTCHD2,SCP2,SHH,SIRT1,SREBF2,SYK,THBS1,TNFRSF11A,TNFSF11,TRIAP1,TSPO
GO:0032369	GO	BP	negative regulation of lipid transport	ABCG5,ABCG8,AKT1,AKT2,APOA2,APOC1,APOC2,APOC3,CYP4F2,IRS2,ITGAV,ITGB3,NFKB1,NR1H2,NR1H3,PLA2G10,PLA2R1,SHH,SREBF2,THBS1
GO:0032370	GO	BP	positive regulation of lipid transport	ABCA12,ABCA7,ADIPOQ,APOE,C1QTNF1,CRH,CYP4A11,CYP4F2,GAL,GALR1,GHRL,IL1B,LIPG,LRP1,NFKBIA,NKX3-1,NR1H2,NR1H3,P2RX4,PLA2G10,PLA2R1,PLTP,PON1,PRELID1,PRKCD,PTCH1,SCP2,SIRT1,TNFRSF11A,TNFSF11,TRIAP1
GO:0032374	GO	BP	regulation of cholesterol transport	ABCA12,ABCA2,ABCA7,ABCG5,ABCG8,ADIPOQ,APOA2,APOA4,APOC1,APOC2,APOC3,APOE,CETP,LAMTOR1,LIPG,LRP1,NFKB1,NFKBIA,NR1H2,NR1H3,NUS1,PLA2G10,PLTP,PON1,PPARG,PTCH1,SCP2,SHH,SIRT1,SREBF2,TSPO
GO:0032375	GO	BP	negative regulation of cholesterol transport	ABCG5,ABCG8,APOA2,APOC1,APOC2,APOC3,NFKB1,PLA2G10,SHH,SREBF2
GO:0032376	GO	BP	positive regulation of cholesterol transport	ABCA12,ABCA7,ADIPOQ,APOE,LIPG,LRP1,NFKBIA,NR1H2,NR1H3,PLTP,PON1,PTCH1,SCP2,SIRT1
GO:0032387	GO	BP	negative regulation of intracellular transport	ACAA2,ADIPOQ,APC2,APOD,AXIN2,BAG4,BARD1,BMP7,BST2,C1QTNF3,CABP1,CCDC22,CD300A,CHP1,CRYAA,CRYAB,CSK,CYLD,DAB2IP,DACT3,DERL2,DERL3,DMTN,DYRK2,EMD,EPO,ERLEC1,FAF1,FAM89B,FKBP1B,G3BP2,GAS6,GDI1,GOPC,GSK3B,IL10,INPP5K,INSIG1,ITGB1BP1,KCNE1,LGALS9,LRRK2,MDFI,MDFIC,MPV17L,MXI1,NF1,NFKBIA,NFKBIE,NFKBIL1,NLRP3,NOS1,NUP153,OS9,PARK7,PARP10,PBLD,PDE2A,PKD1,PKD2,PKDCC,PLN,PPM1A,PPM1B,PSMD10,PYDC2,RAB23,RANGAP1,SFRP5,SIAH3,SLC25A5,SLC35F6,SNAI2,SNX12,SNX3,SOX4,SP100,SUFU,SVIP,TONSL,TPR,TRIM15,UBAC2,UBE2G2,UBE2J1,USP17L2,VPS35,WWTR1,YOD1
GO:0032391	GO	CC	photoreceptor connecting cilium	ARL3,CEP290,FAM161A,IFT122,IQCB1,NPHP1,RP1,RP1L1,RPGRIP1,SPATA7,SPTBN5,TBCC,TOPORS,WDR19
GO:0032392	GO	BP	DNA geometric change	ASCC3,ATRX,BLM,BRIP1,CHD1,CHD1L,CHD2,CHD3,CHD4,CHD8,DDX1,DDX3X,DHX9,DNA2,ERCC2,ERCC3,G3BP1,HELB,HMGA1,HMGB1,HMGB2,HMGB3,IGHMBP2,INO80,MRE11A,MTERF1,NBN,PIF1,POT1,PURA,RAD50,RAD51,RAD54B,RECQL,RECQL4,RECQL5,RTEL1,RUVBL1,RUVBL2,SETX,SUPV3L1,WRN,XRCC5,XRCC6,ZRANB3
GO:0032393	GO	MF	MHC class I receptor activity	CD160,CTSH,KIR3DL1,KLRF1,LILRB1,LILRB2,MR1
GO:0032395	GO	MF	MHC class II receptor activity	HLA-DOA,HLA-DOB,HLA-DPA1,HLA-DQA1,HLA-DQA2,HLA-DQB1,HLA-DQB2,HLA-DRA,KRT17
GO:0032400	GO	BP	melanosome localization	ARL6,BBS2,BBS4,BBS5,BBS7,BLOC1S3,BLOC1S5,BLOC1S6,GPR143,MKKS,RAB11A,RAB11B,RAB17,RAB27A,SHROOM2,VPS33A,VPS33B
GO:0032401	GO	BP	establishment of melanosome localization	ARL6,BBS2,BBS4,BBS5,BBS7,BLOC1S3,BLOC1S5,BLOC1S6,GPR143,MKKS,RAB11A,RAB11B,RAB17,SHROOM2
GO:0032402	GO	BP	melanosome transport	ARL6,BBS2,BBS4,BBS5,BBS7,BLOC1S3,BLOC1S5,BLOC1S6,GPR143,MKKS,RAB11A,RAB11B,RAB17
GO:0032404	GO	MF	mismatch repair complex binding	ATR,MLH1,MSH2,MSH6,MUTYH,PCNA,PMS2,TREX1
GO:0032405	GO	MF	MutLalpha complex binding	ATR,MSH2,MSH6,PCNA,TREX1
GO:0032407	GO	MF	MutSalpha complex binding	ATR,MLH1,MUTYH,PMS2,TREX1
GO:0032409	GO	BP	regulation of transporter activity	ACTN2,ACTN4,ADRA2A,AHCYL1,AHNAK,AKAP6,AKAP9,ANK2,ANK3,ANO9,APOA2,ATP1A2,ATP1B1,ATP1B2,ATP1B3,BCL2,CAB39,CACNA1D,CACNB4,CACNG2,CACNG3,CACNG4,CACNG5,CACNG7,CACNG8,CALM1,CAMK2D,CASQ2,CAV1,CAV3,CFTR,CHP1,CLIC2,CNIH2,CNIH3,CRACR2A,CRH,CRHBP,CRHR1,CTSS,CTTNBP2NL,DAPK1,DLG4,DMD,DRD4,EPO,FGF12,FHL1,FKBP1A,FKBP1B,FXYD1,GAL,GALR2,GLRX,GNB5,GPD1L,GSTM2,GSTO1,HAP1,HOMER1,HRC,HTT,INS,JPH1,JPH2,JPH3,JPH4,KCNAB1,KCNE1,KCNE2,KCNE3,KCNE5,KCNIP2,KCNRG,KMT2A,MAPK8IP2,MEF2C,MINK1,MMP9,NDFIP1,NDFIP2,NEDD4,NEDD4L,NKX2-5,NLGN1,NLGN2,NLGN3,NOS1,NOS1AP,NPPA,OPRM1,PCSK9,PDE4B,PDE4D,PKD2,PLN,PON1,PPARG,PPIF,PRKACA,PRKCD,PRKCE,PTK2B,PTPN3,RANGRF,RELN,RIPK1,RNF207,RYR2,SCN1B,SCN2B,SCN3B,SCN4B,SGK1,SGK2,SHANK1,SLC9A1,SLC9A3R1,SLN,SNCA,SRI,STIM1,STIM2,STK39,SUMO1,SYNGR3,TCAF1,TCAF2,TESC,TLR9,TRDN,TRPC6,UBQLN1,UTRN,VAMP2,WNK2,WNK3,WWP2,YWHAE,YWHAH
GO:0032410	GO	BP	negative regulation of transporter activity	ACTN2,ADRA2A,ANK3,ANO9,APOA2,ATP1A2,CAB39,CALM1,CAMK2D,CASQ2,CAV3,CLIC2,CRHR1,CTTNBP2NL,DRD4,EPO,FKBP1B,GNB5,GSTM2,GSTO1,KCNE1,KCNE2,KCNE3,KCNRG,MMP9,NDFIP1,NDFIP2,NEDD4,NEDD4L,PCSK9,PKD2,PLN,PPIF,PRKCE,RNF207,SLN,SNCA,SRI,STK39,SUMO1,TCAF2,TLR9,TRDN,UBQLN1,WWP2
